epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
201,66.0477,3.42096,3.80226,0,0.00109,0.55556,0.0019,0.00051,3.24981,4.00609,0,0.00167,0.00167,0.00167
202,66.4424,3.21631,3.81123,0,0.0013,0.66667,0.00322,0.00084,3.0917,4.09944,0,0.00166835,0.00166835,0.00166835
203,66.757,3.34532,3.83652,0,0.00085,0.44444,0.0023,0.0009,3.27789,4.05271,0,0.0016667,0.0016667,0.0016667
204,67.0726,3.07984,3.85247,0,0.00108,0.55556,0.00328,0.00153,3.1777,3.97226,0,0.00166505,0.00166505,0.00166505
205,67.3853,3.3325,3.8687,0,0.00087,0.44444,0.00457,0.00165,3.25819,3.98625,0,0.0016634,0.0016634,0.0016634
206,67.6977,3.42043,3.84583,0,0.00109,0.55556,0.00347,0.00085,3.22636,3.78165,0,0.00166175,0.00166175,0.00166175
207,68.102,3.23446,3.94234,0,0.00132,0.66667,0.00393,0.00119,3.24986,3.85176,0,0.0016601,0.0016601,0.0016601
208,68.421,3.15709,3.9332,0,0.00111,0.55556,0.00782,0.00215,3.29175,3.77422,0,0.00165845,0.00165845,0.00165845
209,68.7573,3.2321,3.80459,0,0.00159,0.77778,0.00944,0.00233,3.28158,3.80827,0,0.0016568,0.0016568,0.0016568
210,69.0719,3.10058,3.62023,0,0.00113,0.55556,0.00628,0.00178,3.45268,3.83654,0,0.00165515,0.00165515,0.00165515
211,69.383,3.18282,3.77148,0,0.0009,0.44444,0.00751,0.0023,3.48459,3.85199,0,0.0016535,0.0016535,0.0016535
212,69.6939,3.34835,3.77365,0,0.00158,0.77778,0.01254,0.00316,3.48635,3.77063,0,0.00165185,0.00165185,0.00165185
213,70.0925,3.48424,3.81573,0,0.00133,0.66667,0.02121,0.00495,3.39601,3.78298,0,0.0016502,0.0016502,0.0016502
214,70.4033,3.48719,3.81029,0,0.00154,0.77778,0.02501,0.00544,3.24729,3.83749,0,0.00164855,0.00164855,0.00164855
215,70.7123,3.51662,3.7086,0,0.13566,0.11111,0.11633,0.01558,3.34474,3.73718,0,0.0016469,0.0016469,0.0016469
216,71.0233,3.15775,3.73404,0,0.2236,0.11111,0.1172,0.02349,3.40857,3.91759,0,0.00164525,0.00164525,0.00164525
217,71.3332,3.17577,3.72906,0,0.33257,0.11111,0.11699,0.02732,3.34005,3.93113,0,0.0016436,0.0016436,0.0016436
218,71.6431,3.38629,3.63976,0,0.77011,0.11111,0.11707,0.01789,3.18651,4.67396,0,0.00164195,0.00164195,0.00164195
219,72.039,3.25311,3.94523,0,0.37512,0.11111,0.05994,0.00796,3.27627,4.5474,0,0.0016403,0.0016403,0.0016403
220,72.3499,3.5023,3.83484,0,0.22666,0.11111,0.04217,0.00623,3.21974,4.73642,0,0.00163865,0.00163865,0.00163865
221,72.6606,3.26476,3.58968,0,0.02629,0.11111,0.01636,0.00267,3.15417,4.62038,0,0.001637,0.001637,0.001637
222,72.9734,3.09259,3.64383,0,0.06914,0.33333,0.0338,0.00789,3.11022,5.70446,0,0.00163535,0.00163535,0.00163535
223,73.2882,3.12079,3.52909,0,0.05861,0.22222,0.02946,0.00663,3.1573,6.05911,0,0.0016337,0.0016337,0.0016337
224,73.683,3.44734,3.74677,0,0.23403,0.22222,0.09547,0.01942,3.36625,7.16904,0,0.00163205,0.00163205,0.00163205
225,73.9959,3.218,3.48132,0,0.08406,0.11111,0.02695,0.00628,3.15043,9.78002,0,0.0016304,0.0016304,0.0016304
226,74.3091,3.34717,3.90779,0,0.06244,0.22222,0.02639,0.00622,3.30602,11.1624,0,0.00162875,0.00162875,0.00162875
227,74.622,3.349,3.75968,0,0.01795,0.11111,0.01045,0.00201,3.36535,12.0916,0,0.0016271,0.0016271,0.0016271
228,74.937,3.32245,3.68633,0,0.08216,0.22222,0.03719,0.00459,3.30152,13.7893,0,0.00162545,0.00162545,0.00162545
229,75.339,3.18862,3.48128,0,0.11586,0.22222,0.04138,0.00793,3.34453,21.147,0,0.0016238,0.0016238,0.0016238
230,75.6534,3.27517,3.45565,0,0.07733,0.11111,0.04039,0.00832,3.28937,29.7989,0,0.00162215,0.00162215,0.00162215
231,75.9727,3.18113,3.44197,0,0.02513,0.11111,0.01523,0.00399,3.12074,50.6093,0,0.0016205,0.0016205,0.0016205
232,76.2888,3.65194,3.77373,0,0.04903,0.22222,0.03381,0.00465,3.58751,48.6563,0,0.00161885,0.00161885,0.00161885
233,76.6011,3.45931,3.78251,0,0.0251,0.11111,0.02504,0.00302,3.44827,58.6266,0,0.0016172,0.0016172,0.0016172
234,76.9165,3.39682,3.42956,0,0.00645,0.44444,0.00365,0.00103,3.61456,66.5097,0,0.00161555,0.00161555,0.00161555
235,77.3146,3.24674,3.47851,0,0.01669,0.11111,0.0163,0.0025,3.57132,75.7808,0,0.0016139,0.0016139,0.0016139
236,77.6277,3.17441,3.43117,0,0.01085,0.33333,0.00717,0.00154,3.4853,89.1991,0,0.00161225,0.00161225,0.00161225
237,77.9413,3.11176,3.37048,0,0.01149,0.33333,0.00729,0.00149,3.57495,90.0696,0,0.0016106,0.0016106,0.0016106
238,78.2559,3.43922,3.48724,0,0.01113,0.33333,0.0065,0.00163,3.4922,104.852,0,0.00160895,0.00160895,0.00160895
239,78.575,3.04025,3.43448,0,0.0149,0.33333,0.00751,0.00223,3.42091,100.737,0,0.0016073,0.0016073,0.0016073
240,78.8896,3.39295,3.48038,0,0.0156,0.33333,0.00889,0.00122,3.77589,72.4572,0,0.00160565,0.00160565,0.00160565
241,79.2888,3.25807,3.36422,0,0.01833,0.11111,0.01404,0.00241,3.60002,68.8062,0,0.001604,0.001604,0.001604
242,79.6032,3.12565,3.23304,0,0.01218,0.44444,0.00698,0.00171,3.61074,49.6979,0,0.00160235,0.00160235,0.00160235
243,79.9176,3.35212,3.34412,0,0.01158,0.33333,0.00606,0.00129,3.67629,54.2581,0,0.0016007,0.0016007,0.0016007
244,80.2304,3.07817,3.50319,0,0.01693,0.11111,0.01074,0.00168,3.60681,57.8052,0,0.00159905,0.00159905,0.00159905
245,80.5477,3.20349,3.40519,0,0.03346,0.22222,0.02043,0.00323,3.48489,67.5627,0,0.0015974,0.0015974,0.0015974
246,80.9408,3.23761,3.26496,0,0.01731,0.33333,0.01414,0.0029,3.42196,79.3329,0,0.00159575,0.00159575,0.00159575
247,81.2579,3.16571,3.31677,0,0.02404,0.22222,0.01766,0.00326,3.37475,89.1358,0,0.0015941,0.0015941,0.0015941
248,81.5732,3.05803,3.34015,0,0.02526,0.22222,0.01291,0.00235,3.6388,65.5613,0,0.00159245,0.00159245,0.00159245
249,81.8877,3.05707,3.10862,0,0.01612,0.22222,0.01037,0.00252,3.55753,62.4784,0,0.0015908,0.0015908,0.0015908
250,82.2012,3.07241,3.10471,0,0.02349,0.22222,0.01373,0.00236,3.71853,69.8464,0,0.00158915,0.00158915,0.00158915
251,82.5181,3.07031,3.16575,0,0.02065,0.22222,0.01287,0.00251,3.78147,112.909,0,0.0015875,0.0015875,0.0015875
252,82.9159,3.27598,3.33166,0,0.02174,0.22222,0.02753,0.00378,3.75746,104.879,0,0.00158585,0.00158585,0.00158585
253,83.2356,3.33163,3.41689,0,0.03591,0.33333,0.02364,0.00316,3.78774,104.39,0,0.0015842,0.0015842,0.0015842
254,83.5509,3.11867,2.97732,0,0.0499,0.33333,0.02585,0.00575,3.79262,79.5764,0,0.00158255,0.00158255,0.00158255
255,83.8674,3.34216,3.18296,0,0.05988,0.33333,0.05192,0.01123,3.82532,85.9255,0,0.0015809,0.0015809,0.0015809
256,84.1836,3.2367,3.362,0,0.05916,0.33333,0.04348,0.01256,3.65812,73.1863,0,0.00157925,0.00157925,0.00157925
257,84.5845,3.12497,3.23236,0,0.06055,0.33333,0.08518,0.01766,3.62672,72.069,0,0.0015776,0.0015776,0.0015776
258,84.9001,3.23301,2.97538,0,0.14286,0.11111,0.04439,0.02456,3.6377,76.0608,0,0.00157595,0.00157595,0.00157595
259,85.2138,2.8763,2.96934,0,0.14286,0.11111,0.036,0.04053,3.53481,66.8694,0,0.0015743,0.0015743,0.0015743
260,85.53,3.3117,3.41502,0,0.25,0.11111,0.13495,0.02038,3.54083,49.0196,0,0.00157265,0.00157265,0.00157265
261,85.8446,3.26784,3.24094,0,0.05662,0.33333,0.0382,0.01167,3.46216,43.5059,0,0.001571,0.001571,0.001571
262,86.1569,3.01391,3.12716,0,0.05976,0.33333,0.03568,0.00935,3.46031,36.6598,0,0.00156935,0.00156935,0.00156935
263,86.5577,3.26361,3.35296,0,0.03475,0.11111,0.01445,0.00391,3.36053,32.3771,0,0.0015677,0.0015677,0.0015677
264,86.8725,3.48373,3.40314,0,0.04666,0.11111,0.02157,0.00474,3.26711,24.5217,0,0.00156605,0.00156605,0.00156605
265,87.1886,3.13976,3.04018,0,0.07659,0.11111,0.02454,0.00578,3.34791,19.3179,0,0.0015644,0.0015644,0.0015644
266,87.5074,3.238,3.02302,0,0.06609,0.22222,0.04272,0.00854,3.38801,22.0634,0,0.00156275,0.00156275,0.00156275
267,87.8258,3.11939,2.98381,0,0.10293,0.33333,0.05196,0.01468,3.20221,26.7723,0,0.0015611,0.0015611,0.0015611
268,88.2303,3.08298,3.31145,0,0.07321,0.22222,0.04458,0.01109,3.25957,24.5818,0,0.00155945,0.00155945,0.00155945
269,88.5478,3.20621,2.87175,0,0.04602,0.33333,0.02802,0.0067,3.38983,24.8173,0,0.0015578,0.0015578,0.0015578
270,88.8671,3.15147,3.0805,0,0.05127,0.33333,0.03605,0.00732,3.40696,17.2927,0,0.00155615,0.00155615,0.00155615
271,89.1857,3.16503,3.14641,0,0.08428,0.33333,0.04095,0.01096,3.33769,10.6019,0,0.0015545,0.0015545,0.0015545
272,89.4991,2.91511,2.99703,0,0.07023,0.33333,0.0373,0.0081,3.23298,6.09404,0,0.00155285,0.00155285,0.00155285
273,89.8994,3.14369,3.0306,0,0.06676,0.33333,0.03116,0.00863,3.32851,6.15649,0,0.0015512,0.0015512,0.0015512
274,90.2127,3.01172,3.09986,0,0.03298,0.22222,0.02366,0.00697,3.33037,5.65019,0,0.00154955,0.00154955,0.00154955
275,90.5277,2.91625,2.97327,0,0.02628,0.22222,0.01896,0.00489,3.43819,5.07952,0,0.0015479,0.0015479,0.0015479
276,90.8417,2.94101,2.95434,0,0.05438,0.22222,0.0375,0.00804,3.42647,4.2902,0,0.00154625,0.00154625,0.00154625
277,91.1557,3.08741,3.04349,0,0.04633,0.22222,0.02292,0.00625,3.45149,4.37777,0,0.0015446,0.0015446,0.0015446
278,91.4711,3.19638,3.09939,0,0.22529,0.11111,0.05388,0.00781,3.47117,4.27406,0,0.00154295,0.00154295,0.00154295
279,91.8734,2.90752,2.88299,0,0.16678,0.22222,0.12313,0.02015,3.33199,8.00525,0,0.0015413,0.0015413,0.0015413
280,92.1867,3.40292,2.92075,0,0.28873,0.33333,0.21385,0.03613,3.53832,17.2197,0,0.00153965,0.00153965,0.00153965
281,92.4998,3.22865,2.96375,0,0.02433,0.11111,0.00763,0.00095,4.05734,70.2811,0,0.001538,0.001538,0.001538
282,92.8181,2.87912,2.82475,0,0.00495,0.11111,0.00242,0.00042,4.25565,383.527,0,0.00153635,0.00153635,0.00153635
283,93.1332,3.11586,2.86203,0,0.00418,0.11111,0.00176,0.00019,4.51401,469.089,0,0.0015347,0.0015347,0.0015347
284,93.5302,3.28238,2.92194,0,0.00457,0.11111,0.0021,0.00026,4.4557,358.361,0,0.00153305,0.00153305,0.00153305
285,93.8475,3.16672,2.77992,0,0.00375,0.33333,0.0023,0.00034,4.45438,362.385,0,0.0015314,0.0015314,0.0015314
286,94.1599,2.85207,2.6549,0,0.00375,0.11111,0.00159,0.00036,4.37581,244.177,0,0.00152975,0.00152975,0.00152975
287,94.4779,2.9156,2.77585,0,0.00763,0.33333,0.00371,0.00102,4.22195,265.186,0,0.0015281,0.0015281,0.0015281
288,94.7924,3.05642,2.82137,0,0.00729,0.22222,0.00345,0.00061,4.04765,165.003,0,0.00152645,0.00152645,0.00152645
289,95.1061,3.29236,3.00802,0,0.01107,0.33333,0.00604,0.00088,3.94705,86.1739,0,0.0015248,0.0015248,0.0015248
290,95.4997,3.08447,2.91351,0,0.06521,0.11111,0.04342,0.00489,3.79575,38.0964,0,0.00152315,0.00152315,0.00152315
291,95.8137,2.95713,2.68108,0,0.07842,0.11111,0.03223,0.00481,3.75059,19.5921,0,0.0015215,0.0015215,0.0015215
292,96.1286,2.88911,2.98114,0,0.10368,0.22222,0.0511,0.00901,3.61793,11.7652,0,0.00151985,0.00151985,0.00151985
293,96.4403,2.86022,2.55056,0,0.06052,0.11111,0.02556,0.00668,3.59332,11.6597,0,0.0015182,0.0015182,0.0015182
294,96.759,3.14472,2.83001,0,0.11594,0.22222,0.04968,0.01333,3.44829,13.4481,0,0.00151655,0.00151655,0.00151655
295,97.072,2.80594,2.97016,0,0.09083,0.22222,0.04712,0.01255,3.44649,14.8279,0,0.0015149,0.0015149,0.0015149
296,97.4658,3.07096,2.62116,0,0.08928,0.22222,0.0508,0.0128,3.37045,17.3372,0,0.00151325,0.00151325,0.00151325
297,97.7803,3.03171,2.80435,0,0.05144,0.11111,0.02558,0.00938,3.4641,19.2988,0,0.0015116,0.0015116,0.0015116
298,98.0945,3.21749,2.73626,0,0.06729,0.22222,0.03257,0.00888,3.56339,24.0015,0,0.00150995,0.00150995,0.00150995
299,98.4062,3.18375,2.81268,0,0.06868,0.22222,0.03387,0.01391,3.48417,24.6559,0,0.0015083,0.0015083,0.0015083
300,98.7202,3.05658,2.71483,0,0.05018,0.22222,0.02164,0.008,3.44469,20.4282,0,0.00150665,0.00150665,0.00150665
301,99.1163,3.03914,2.53099,0,0.04933,0.22222,0.02187,0.00698,3.34797,14.6503,0,0.001505,0.001505,0.001505
302,99.4277,3.08985,2.53638,0,0.08863,0.22222,0.04436,0.01182,3.29811,13.9859,0,0.00150335,0.00150335,0.00150335
303,99.7419,3.17312,2.90834,0,0.0989,0.22222,0.04301,0.01089,3.43711,13.5889,0,0.0015017,0.0015017,0.0015017
304,100.054,3.21698,2.82341,0,0.1021,0.22222,0.04196,0.00922,3.33606,12.7587,0,0.00150005,0.00150005,0.00150005
305,100.367,3.00362,2.58898,0,0.09519,0.22222,0.02976,0.00701,3.55421,14.5706,0,0.0014984,0.0014984,0.0014984
306,100.682,3.03027,2.64457,0,0.09777,0.22222,0.03322,0.0072,3.68627,18.7949,0,0.00149675,0.00149675,0.00149675
307,101.073,2.92376,2.33152,0,0.12157,0.22222,0.03903,0.01048,3.68636,23.7658,0,0.0014951,0.0014951,0.0014951
308,101.387,2.77467,2.53358,0,0.18416,0.33333,0.0959,0.01807,3.58734,23.9368,0,0.00149345,0.00149345,0.00149345
309,101.699,2.7506,2.56461,0,0.12916,0.22222,0.04048,0.00945,3.52212,23.5215,0,0.0014918,0.0014918,0.0014918
310,102.01,2.9534,2.57825,0,0.03984,0.11111,0.01757,0.00312,3.53875,24.9227,0,0.00149015,0.00149015,0.00149015
311,102.325,2.7927,2.50008,0,0.10187,0.11111,0.05734,0.00697,3.61645,22.4023,0,0.0014885,0.0014885,0.0014885
312,102.722,2.9302,2.35715,0,0.2,0.11111,0.1283,0.01499,3.69641,27.695,0,0.00148685,0.00148685,0.00148685
313,103.034,2.69694,2.49898,0,0.02276,0.11111,0.0097,0.0029,3.71658,29.4965,0,0.0014852,0.0014852,0.0014852
314,103.348,2.97367,2.39806,0,0.02112,0.22222,0.00985,0.00275,3.82434,34.2828,0,0.00148355,0.00148355,0.00148355
315,103.666,2.72157,2.58139,0,0.02082,0.22222,0.01008,0.00216,3.95132,38.8952,0,0.0014819,0.0014819,0.0014819
316,103.98,2.90206,2.46494,0,0.026,0.33333,0.01318,0.00283,4.01783,37.2028,0,0.00148025,0.00148025,0.00148025
317,104.295,2.89289,2.2554,0,0.07154,0.11111,0.0274,0.00323,4.28743,38.0425,0,0.0014786,0.0014786,0.0014786
318,104.689,2.83128,2.65736,0,0.05786,0.11111,0.01197,0.00123,4.41575,37.8885,0,0.00147695,0.00147695,0.00147695
319,105.002,3.01084,2.56295,0,0.00468,0.11111,0.00113,0.00015,4.51427,37.687,0,0.0014753,0.0014753,0.0014753
320,105.316,2.77508,2.40795,0,0.00529,0.11111,0.0015,0.00019,4.38353,35.6659,0,0.00147365,0.00147365,0.00147365
321,105.628,2.84874,2.48863,0,0.03064,0.33333,0.01161,0.00117,4.37017,34.666,0,0.001472,0.001472,0.001472
322,105.94,2.83549,2.81309,0,0.04041,0.44444,0.02056,0.00285,4.20213,33.3777,0,0.00147035,0.00147035,0.00147035
323,106.335,2.97828,2.35215,0,0.02369,0.33333,0.00998,0.0025,4.03031,27.9774,0,0.0014687,0.0014687,0.0014687
324,106.649,2.93964,2.56569,0,0.02319,0.22222,0.00932,0.00246,3.99162,27.2811,0,0.00146705,0.00146705,0.00146705
325,106.962,2.74289,2.30623,0,0.03324,0.33333,0.01768,0.00395,3.75121,21.2375,0,0.0014654,0.0014654,0.0014654
326,107.273,2.9901,2.64299,0,0.04165,0.44444,0.0294,0.00469,3.70907,14.8266,0,0.00146375,0.00146375,0.00146375
327,107.592,2.9677,2.64627,0,0.04086,0.55556,0.0288,0.00517,3.58918,12.8557,0,0.0014621,0.0014621,0.0014621
328,107.99,3.03502,2.68322,0,0.0596,0.22222,0.04371,0.00767,3.56058,7.65885,0,0.00146045,0.00146045,0.00146045
329,108.3,2.98421,2.50976,0,0.05682,0.11111,0.04386,0.00597,3.56364,5.61971,0,0.0014588,0.0014588,0.0014588
330,108.621,2.79233,2.45154,0,0.04257,0.11111,0.02501,0.00411,3.64732,4.57974,0,0.00145715,0.00145715,0.00145715
331,108.94,2.71326,2.45137,0,0.03197,0.22222,0.02184,0.00353,3.7485,4.39362,0,0.0014555,0.0014555,0.0014555
332,109.254,3.0391,2.74965,0,0.38416,0.11111,0.10217,0.01243,3.75963,4.55513,0,0.00145385,0.00145385,0.00145385
333,109.571,2.70471,2.37945,0,0.14445,0.22222,0.08468,0.01434,3.68968,6.46314,0,0.0014522,0.0014522,0.0014522
334,109.967,2.94201,2.51268,0,0.20566,0.22222,0.10007,0.01403,3.55233,10.6451,0,0.00145055,0.00145055,0.00145055
335,110.281,2.84554,2.38931,0,0.06913,0.11111,0.02948,0.00773,3.59273,15.6535,0,0.0014489,0.0014489,0.0014489
336,110.594,2.77788,2.57643,0,0.0449,0.33333,0.02714,0.00516,3.78383,16.8339,0,0.00144725,0.00144725,0.00144725
337,110.907,2.83951,2.19213,0,0.03319,0.22222,0.01747,0.00319,3.91982,14.0825,0,0.0014456,0.0014456,0.0014456
338,111.218,3.13206,2.37932,0,0.04076,0.33333,0.02365,0.00387,3.92137,12.159,0,0.00144395,0.00144395,0.00144395
339,111.533,3.1197,2.29576,0,0.09548,0.11111,0.03501,0.00602,3.76919,9.31187,0,0.0014423,0.0014423,0.0014423
340,111.933,2.9482,2.27223,0,0.07264,0.33333,0.04837,0.00801,3.70302,6.60383,0,0.00144065,0.00144065,0.00144065
341,112.245,2.71968,2.32188,0,0.06135,0.22222,0.04305,0.00925,3.63262,5.64624,0,0.001439,0.001439,0.001439
342,112.561,2.97489,2.30343,0,0.08837,0.22222,0.05994,0.01211,3.35817,4.69171,0,0.00143735,0.00143735,0.00143735
343,112.876,3.13704,2.53823,0,0.10482,0.11111,0.05333,0.01255,3.30435,3.70849,0,0.0014357,0.0014357,0.0014357
344,113.19,2.73497,2.49013,0,0.15701,0.11111,0.06546,0.01381,3.15625,3.64377,0,0.00143405,0.00143405,0.00143405
345,113.588,2.73411,2.27789,0,0.08786,0.44444,0.05767,0.01363,3.09537,3.4965,0,0.0014324,0.0014324,0.0014324
346,113.904,2.92575,2.39897,0,0.18626,0.11111,0.07333,0.01683,2.99089,3.31712,0,0.00143075,0.00143075,0.00143075
347,114.221,2.81184,2.25432,0,0.08751,0.22222,0.0733,0.01909,2.84032,3.22144,0,0.0014291,0.0014291,0.0014291
348,114.539,2.94642,2.57769,0,0.07337,0.22222,0.06481,0.01771,2.83105,3.08962,0,0.00142745,0.00142745,0.00142745
349,114.852,2.78329,2.23956,0,0.2172,0.22222,0.10456,0.0189,2.83907,3.00762,0,0.0014258,0.0014258,0.0014258
350,115.166,2.82599,2.49829,0,0.15424,0.22222,0.11169,0.02667,2.87102,2.97509,0,0.00142415,0.00142415,0.00142415
351,115.574,2.70989,2.44356,0,0.15178,0.22222,0.09564,0.01624,2.91449,2.95867,0,0.0014225,0.0014225,0.0014225
352,115.891,2.89916,2.21811,0,0.14306,0.22222,0.06997,0.01472,2.89222,3.27216,0,0.00142085,0.00142085,0.00142085
353,116.205,2.47799,2.11008,0,0.14736,0.22222,0.05975,0.01325,2.97567,3.44612,0,0.0014192,0.0014192,0.0014192
354,116.52,2.65973,2.22122,0,0.08932,0.33333,0.05078,0.01244,3.00548,3.74034,0,0.00141755,0.00141755,0.00141755
355,116.836,2.74354,2.13598,0,0.07652,0.33333,0.05935,0.01254,3.01812,4.54867,0,0.0014159,0.0014159,0.0014159
356,117.24,2.8007,2.21057,0,0.1135,0.22222,0.06083,0.01166,3.20746,5.9883,0,0.00141425,0.00141425,0.00141425
357,117.569,2.75516,2.13654,0,0.14192,0.22222,0.06565,0.01245,3.19373,7.62999,0,0.0014126,0.0014126,0.0014126
358,117.89,2.71587,2.30718,0,0.15925,0.22222,0.06807,0.0106,3.25635,8.07423,0,0.00141095,0.00141095,0.00141095
359,118.207,2.79471,2.22666,0,0.07559,0.22222,0.04516,0.00741,3.31875,8.43093,0,0.0014093,0.0014093,0.0014093
360,118.519,2.72027,2.2859,0,0.40351,0.11111,0.10047,0.01321,3.27977,6.48054,0,0.00140765,0.00140765,0.00140765
361,118.838,2.5853,2.12447,0,0.31874,0.22222,0.13396,0.02027,3.26178,5.19974,0,0.001406,0.001406,0.001406
362,119.232,2.80968,2.20487,0,0.34319,0.22222,0.19293,0.02983,3.23483,4.20279,0,0.00140435,0.00140435,0.00140435
363,119.554,2.56234,2.15205,0,0.49906,0.22159,0.21429,0.04639,3.22321,3.80117,0,0.0014027,0.0014027,0.0014027
364,119.867,2.79444,2.1574,0,0.74487,0.11111,0.17904,0.0396,3.15888,3.86364,0,0.00140105,0.00140105,0.00140105
365,120.185,2.41203,2.10259,0,0.14061,0.44444,0.08078,0.01843,3.08479,3.67921,0,0.0013994,0.0013994,0.0013994
366,120.496,2.64075,2.35886,0,0.11354,0.44444,0.06651,0.0187,3.0217,3.66451,0,0.00139775,0.00139775,0.00139775
367,120.89,2.64589,2.05445,0,0.43288,0.11111,0.10397,0.0175,2.90931,3.62776,0,0.0013961,0.0013961,0.0013961
368,121.205,2.58614,2.05807,0,0.40895,0.11111,0.11271,0.02897,2.8347,3.65797,0,0.00139445,0.00139445,0.00139445
369,121.521,2.68851,2.12781,0,0.38508,0.11111,0.17013,0.04003,2.80183,3.78167,0,0.0013928,0.0013928,0.0013928
370,121.833,2.74086,2.29825,0,0.13408,0.44444,0.18509,0.03132,2.77843,3.68505,0,0.00139115,0.00139115,0.00139115
371,122.145,2.63203,1.98927,0,0.0971,0.33333,0.08152,0.01973,2.7102,3.65102,0,0.0013895,0.0013895,0.0013895
372,122.458,2.79829,2.08525,0,0.07941,0.33333,0.05768,0.01596,2.72686,3.53351,0,0.00138785,0.00138785,0.00138785
373,122.855,2.48773,2.07169,0,0.06156,0.33333,0.05124,0.01481,2.80564,3.29969,0,0.0013862,0.0013862,0.0013862
374,123.17,2.69461,2.09107,0,0.09475,0.22222,0.05443,0.01322,2.83496,3.11735,0,0.00138455,0.00138455,0.00138455
375,123.483,2.45135,2.07923,0,0.08699,0.22222,0.05238,0.01309,2.96964,2.92933,0,0.0013829,0.0013829,0.0013829
376,123.794,2.58964,2.1248,0,0.08497,0.22222,0.05272,0.01262,2.95654,3.02115,0,0.00138125,0.00138125,0.00138125
377,124.109,2.53332,1.82119,0,0.13081,0.33333,0.07698,0.01886,3.10232,2.9104,0,0.0013796,0.0013796,0.0013796
378,124.421,2.70221,2.17064,0,0.13824,0.33333,0.08242,0.01859,3.13328,2.90014,0,0.00137795,0.00137795,0.00137795
379,124.82,2.75379,1.97069,0,0.11162,0.33333,0.07344,0.01583,3.12628,2.96758,0,0.0013763,0.0013763,0.0013763
380,125.132,2.52578,2.20623,0,0.08717,0.22222,0.05131,0.01062,3.06086,3.09881,0,0.00137465,0.00137465,0.00137465
381,125.446,2.39693,1.95312,0,0.03947,0.33333,0.03903,0.00948,2.99365,3.62434,0,0.001373,0.001373,0.001373
382,125.76,2.50395,1.868,0,0.04871,0.33333,0.04564,0.01209,2.90535,3.99462,0,0.00137135,0.00137135,0.00137135
383,126.072,2.75087,2.102,0,0.04668,0.33333,0.05364,0.01251,2.80149,4.28639,0,0.0013697,0.0013697,0.0013697
384,126.464,2.34931,1.91434,0,0.07771,0.55556,0.07028,0.01585,2.80416,4.53416,0,0.00136805,0.00136805,0.00136805
385,126.778,2.59362,2.10923,0,0.13996,0.33333,0.10059,0.02475,2.8287,3.97829,0,0.0013664,0.0013664,0.0013664
386,127.095,2.22477,2.04991,0,0.16906,0.33333,0.12812,0.03111,2.89097,3.18989,0,0.00136475,0.00136475,0.00136475
387,127.415,2.38794,1.90306,0,0.18799,0.66667,0.14518,0.03265,2.88599,3.25383,0,0.0013631,0.0013631,0.0013631
388,127.735,2.52971,2.22402,0,0.19834,0.44444,0.18357,0.03413,2.85227,3.25439,0,0.00136145,0.00136145,0.00136145
389,128.048,2.63143,2.02625,0,0.19464,0.33333,0.15893,0.03265,2.98454,2.83212,0,0.0013598,0.0013598,0.0013598
390,128.442,2.65401,2.23213,0,0.10301,0.33333,0.10962,0.02538,2.95592,2.74065,0,0.00135815,0.00135815,0.00135815
391,128.76,2.57572,2.12423,0,0.14562,0.33333,0.11283,0.02826,2.92774,2.73155,0,0.0013565,0.0013565,0.0013565
392,129.084,2.4869,2.07316,0,0.14493,0.44444,0.09651,0.02441,2.89341,2.94998,0,0.00135485,0.00135485,0.00135485
393,129.406,2.51491,1.94187,0,0.09656,0.33333,0.06863,0.02368,2.81997,3.66827,0,0.0013532,0.0013532,0.0013532
394,129.718,2.81639,2.12195,0,0.07149,0.33333,0.05528,0.02023,2.70434,4.80955,0,0.00135155,0.00135155,0.00135155
395,130.116,2.62432,2.15266,0,0.07828,0.44444,0.05496,0.01823,2.67099,5.23266,0,0.0013499,0.0013499,0.0013499
396,130.428,2.56489,2.01268,0,0.05013,0.33333,0.04308,0.01248,2.70473,5.15721,0,0.00134825,0.00134825,0.00134825
397,130.744,2.57324,1.86977,0,0.02063,0.22222,0.02993,0.00945,2.66049,4.91937,0,0.0013466,0.0013466,0.0013466
398,131.056,2.50219,1.80411,0,0.02837,0.11111,0.0243,0.00751,2.73172,4.5623,0,0.00134495,0.00134495,0.00134495
399,131.374,2.3864,1.86384,0,0.04094,0.11111,0.02691,0.00656,2.94469,4.27158,0,0.0013433,0.0013433,0.0013433
400,131.692,2.89075,1.92912,0,0.10631,0.11111,0.03369,0.00647,3.0262,3.522,0,0.00134165,0.00134165,0.00134165
401,132.085,2.27341,1.62,0,0.12332,0.11111,0.05397,0.0083,3.10369,3.50104,0,0.00134,0.00134,0.00134
402,132.4,2.7763,2.11701,0,0.12102,0.11111,0.05383,0.00836,3.21441,3.49899,0,0.00133835,0.00133835,0.00133835
403,132.714,2.52302,1.92884,0,0.15203,0.11111,0.05947,0.00866,3.24076,3.31449,0,0.0013367,0.0013367,0.0013367
